Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-03-20 13:59:45;"Pull";"Shrugs Trap Bar";3;90;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Shrugs Trap Bar";4;100;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Fat Grip Trap Bar Holds";1;70;kg;30;;;;0;"";;1h 21m
2022-03-20 13:59:45;"Pull";"Fat Grip Trap Bar Holds";2;70;kg;30;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Fat Grip Trap Bar Holds";3;80;kg;30;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Fat Grip Trap Bar Holds";4;90;kg;30;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Face Pull (Cable)";1;30;kg;12;;;;0;"";;1h 21m
2022-03-20 13:59:45;"Pull";"Face Pull (Cable)";2;35;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Face Pull (Cable)";3;40;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Face Pull (Cable)";4;40;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Lat Pulldown (v bar)";1;40;kg;12;;;;0;"";;1h 21m
2022-03-20 13:59:45;"Pull";"Lat Pulldown (v bar)";2;50;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Lat Pulldown (v bar)";3;60;kg;12;;;;0;;;1h 21m
2022-03-20 13:59:45;"Pull";"Lat Pulldown (v bar)";4;60;kg;12;;;;0;;;1h 21m
2022-03-28 17:48:59;"Push";"Bench Press (Barbell)";1;60;kg;8;;;;0;"";"";57m
2022-03-28 17:48:59;"Push";"Bench Press (Barbell)";2;70;kg;8;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Bench Press (Barbell)";3;80;kg;8;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Bench Press (Barbell)";4;80;kg;8;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Bench Press (Barbell)";5;80;kg;10;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Landmine Viking Press (Single Arm)";1;15;kg;10;;;;0;"";;57m
2022-03-28 17:48:59;"Push";"Landmine Viking Press (Single Arm)";2;17.5;kg;10;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Landmine Viking Press (Single Arm)";3;17.5;kg;10;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Landmine Viking Press (Single Arm)";4;17.5;kg;1;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Tricep Pushdown (Cable Rope)";1;20;kg;12;;;;0;"";;57m
2022-03-28 17:48:59;"Push";"Tricep Pushdown (Cable Rope)";2;22.5;kg;12;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Tricep Pushdown (Cable Rope)";3;22.5;kg;12;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Tricep Pushdown (Cable Rope)";4;22.5;kg;15;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Decline Bench Press Close Grip (Barbell)";1;60;kg;12;;;;0;"";;57m
2022-03-28 17:48:59;"Push";"Decline Bench Press Close Grip (Barbell)";2;60;kg;12;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Decline Bench Press Close Grip (Barbell)";3;60;kg;12;;;;0;;;57m
2022-03-28 17:48:59;"Push";"Decline Bench Press Close Grip (Barbell)";4;60;kg;12;;;;0;;;57m
2022-03-30 17:50:42;"Pull";"Yates Rows";1;60;kg;8;;;;0;"";"";1h 26m
2022-03-30 17:50:42;"Pull";"Yates Rows";2;70;kg;8;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Yates Rows";3;80;kg;8;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Yates Rows";4;80;kg;8;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Yates Rows";5;80;kg;10;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Shrug (Barbell Behind Back)";1;60;kg;12;;;;0;"";;1h 26m
2022-03-30 17:50:42;"Pull";"Shrug (Barbell Behind Back)";2;70;kg;12;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Shrug (Barbell Behind Back)";3;70;kg;12;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Shrug (Barbell Behind Back)";4;70;kg;12;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Bicep Curl (Dumbbell)";1;11.5;kg;15;;;;0;"";;1h 26m
2022-03-30 17:50:42;"Pull";"Bicep Curl (Dumbbell)";2;11.5;kg;15;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Bicep Curl (Dumbbell)";3;11.5;kg;15;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Bicep Curl (Dumbbell)";4;11.5;kg;15;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Face Pull (Cable)";1;30;kg;12;;;;0;"";;1h 26m
2022-03-30 17:50:42;"Pull";"Face Pull (Cable)";2;35;kg;12;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Face Pull (Cable)";3;40;kg;12;;;;0;;;1h 26m
2022-03-30 17:50:42;"Pull";"Face Pull (Cable)";4;40;kg;12;;;;0;;;1h 26m
2022-04-19 14:55:54;"Push";"Incline Bench Press (Dumbbell)";1;13.5;kg;12;;;;0;"Fat Grip";"";58m
2022-04-19 14:55:54;"Push";"Incline Bench Press (Dumbbell)";2;22.5;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Incline Bench Press (Dumbbell)";3;22.5;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Incline Bench Press (Dumbbell)";4;22.5;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Incline Bench Press (Dumbbell)";5;22.5;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Squat (Barbell)";1;60;kg;10;;;;0;"";;58m
2022-04-19 14:55:54;"Push";"Squat (Barbell)";2;60;kg;10;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Squat (Barbell)";3;60;kg;10;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Squat (Barbell)";4;60;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Underhand (Cable)";1;30;kg;10;;;;0;"";;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Underhand (Cable)";2;40;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Underhand (Cable)";3;50;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Underhand (Cable)";4;50;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Wide Grip (Cable)";1;40;kg;12;;;;0;"";;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Wide Grip (Cable)";2;40;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Lat Pulldown - Wide Grip (Cable)";3;40;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"Fat Grip";;58m
2022-04-19 14:55:54;"Push";"Bench Press (Dumbbell)";2;22.5;kg;12;;;;0;;;58m
2022-04-19 14:55:54;"Push";"Bench Press (Dumbbell)";3;22.5;kg;12;;;;0;;;58m
2022-04-20 13:17:53;"Full";"Deadlift (Barbell)";1;70;kg;5;;;;0;"";"";36m
2022-04-20 13:17:53;"Full";"Deadlift (Barbell)";2;110;kg;5;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Deadlift (Barbell)";3;160;kg;5;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Deadlift (Barbell)";4;180;kg;5;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Deadlift (Barbell)";5;180;kg;5;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Deadlift (Barbell)";6;180;kg;5;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Seated Overhead Press (Barbell)";1;50;kg;8;;;;0;"";;36m
2022-04-20 13:17:53;"Full";"Seated Overhead Press (Barbell)";2;60;kg;8;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Seated Overhead Press (Barbell)";3;60;kg;8;;;;0;;;36m
2022-04-20 13:17:53;"Full";"Seated Overhead Press (Barbell)";4;60;kg;8;;;;0;;;36m
2022-04-25 14:47:07;"Push";"Dumbbell Bench Press Alternating ";1;22.5;kg;12;;;;0;"";"";1h 31m
2022-04-25 14:47:07;"Push";"Dumbbell Bench Press Alternating ";2;22.5;kg;15;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Dumbbell Bench Press Alternating ";3;22.5;kg;15;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Dumbbell Bench Press Alternating ";4;22.5;kg;15;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Seated Overhead Press (Dumbbell)";1;22.5;kg;12;;;;0;"";;1h 31m
2022-04-25 14:47:07;"Push";"Seated Overhead Press (Dumbbell)";2;22.5;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Seated Overhead Press (Dumbbell)";3;22.5;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Seated Overhead Press (Dumbbell)";4;22.5;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Bench Press - Close Grip (Barbell)";1;60;kg;8;;;;0;"";;1h 31m
2022-04-25 14:47:07;"Push";"Bench Press - Close Grip (Barbell)";2;60;kg;8;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Bench Press - Close Grip (Barbell)";3;60;kg;8;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Bench Press - Close Grip (Barbell)";4;60;kg;8;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Lateral Raise (Plate)";1;10;kg;12;;;;0;"";;1h 31m
2022-04-25 14:47:07;"Push";"Lateral Raise (Plate)";2;5;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Lateral Raise (Plate)";3;10;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Lateral Raise (Plate)";4;5;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Lateral Raise (Plate)";5;10;kg;12;;;;0;;;1h 31m
2022-04-25 14:47:07;"Push";"Lateral Raise (Plate)";6;5;kg;12;;;;0;;;1h 31m
2022-04-30 09:57:53;"Full body";"Trap Bar Deadlift (High handles)";1;70;kg;8;;;;0;"No belt no straps duff arm";"";1h 8m
2022-04-30 09:57:53;"Full body";"Trap Bar Deadlift (High handles)";2;110;kg;8;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Trap Bar Deadlift (High handles)";3;150;kg;8;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Trap Bar Deadlift (High handles)";4;170;kg;8;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Bench Press (Dumbbell)";1;22.5;kg;10;;;;0;"";;1h 8m
2022-04-30 09:57:53;"Full body";"Bench Press (Dumbbell)";2;27.5;kg;10;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Bench Press (Dumbbell)";3;30;kg;10;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Bench Press (Dumbbell)";4;30;kg;10;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Bench Press (Dumbbell)";5;30;kg;10;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Squat (Barbell)";1;70;kg;8;;;;0;"";;1h 8m
2022-04-30 09:57:53;"Full body";"Squat (Barbell)";2;70;kg;8;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Squat (Barbell)";3;70;kg;10;;;;0;;;1h 8m
2022-04-30 09:57:53;"Full body";"Squat (Barbell)";4;70;kg;12;;;;0;;;1h 8m
2022-05-01 11:23:33;"Full body";"Face Pull (Cable)";1;20;kg;12;;;;0;"";"";58m
2022-05-01 11:23:33;"Full body";"Face Pull (Cable)";2;25;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Face Pull (Cable)";3;30;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Face Pull (Cable)";4;30;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Seated Overhead Press (Dumbbell)";1;22.5;kg;10;;;;0;"";;58m
2022-05-01 11:23:33;"Full body";"Seated Overhead Press (Dumbbell)";2;25;kg;10;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Seated Overhead Press (Dumbbell)";3;25;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Seated Overhead Press (Dumbbell)";4;25;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Shrugs Trap Bar";1;70;kg;12;;;;0;"";;58m
2022-05-01 11:23:33;"Full body";"Shrugs Trap Bar";2;80;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Shrugs Trap Bar";3;80;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Shrugs Trap Bar";4;80;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Lat Pulldown (Cable)";1;30;kg;12;;;;0;"";;58m
2022-05-01 11:23:33;"Full body";"Lat Pulldown (Cable)";2;40;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Lat Pulldown (Cable)";3;50;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Lat Pulldown (Cable)";4;60;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Tricep Pushdown (Cable Bar)";1;20;kg;12;;;;0;"";;58m
2022-05-01 11:23:33;"Full body";"Tricep Pushdown (Cable Bar)";2;25;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Tricep Pushdown (Cable Bar)";3;30;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Tricep Pushdown (Cable Bar)";4;35;kg;12;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Lateral Raise (Plate)";1;5;kg;15;;;;0;"";;58m
2022-05-01 11:23:33;"Full body";"Lateral Raise (Plate)";2;5;kg;15;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Lateral Raise (Plate)";3;5;kg;15;;;;0;;;58m
2022-05-01 11:23:33;"Full body";"Front Raise (Plate)";1;5;kg;15;;;;0;"";;58m
2022-05-01 11:23:33;"Full body";"Front Raise (Plate)";2;5;kg;15;;;;0;;;58m
2022-05-06 16:47:46;"Whatever";"Seated Overhead Press (Dumbbell)";1;10;kg;10;;;;0;"";"";51m
2022-05-06 16:47:46;"Whatever";"Seated Overhead Press (Dumbbell)";2;25;kg;10;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Seated Overhead Press (Dumbbell)";3;27.5;kg;10;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Seated Overhead Press (Dumbbell)";4;27.5;kg;10;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Seated Overhead Press (Dumbbell)";5;27.5;kg;8;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";;51m
2022-05-06 16:47:46;"Whatever";"Bench Press (Dumbbell)";2;22.5;kg;12;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Bench Press (Dumbbell)";3;22.5;kg;12;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Bench Press (Dumbbell)";4;22.5;kg;14;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Lateral Raise (Plate)";1;5;kg;15;;;;0;"";;51m
2022-05-06 16:47:46;"Whatever";"Lateral Raise (Plate)";2;5;kg;15;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Lateral Raise (Plate)";3;5;kg;15;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Lateral Raise (Plate)";4;5;kg;15;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Front Raise (Plate)";1;5;kg;15;;;;0;"";;51m
2022-05-06 16:47:46;"Whatever";"Decline Bench Press (Dumbbell)";1;22.5;kg;15;;;;0;"";;51m
2022-05-06 16:47:46;"Whatever";"Decline Bench Press (Dumbbell)";2;22.5;kg;15;;;;0;;;51m
2022-05-06 16:47:46;"Whatever";"Decline Bench Press (Dumbbell)";3;22.5;kg;12;;;;0;;;51m
2022-05-08 16:22:28;"Push again";"Seated Overhead Press (Dumbbell)";1;10;kg;10;;;;0;"";"";1h 22m
2022-05-08 16:22:28;"Push again";"Seated Overhead Press (Dumbbell)";2;22.5;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Seated Overhead Press (Dumbbell)";3;25;kg;10;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Seated Overhead Press (Dumbbell)";4;27.5;kg;10;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Seated Overhead Press (Dumbbell)";5;27.5;kg;10;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Seated Overhead Press (Dumbbell)";6;27.5;kg;8;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Lateral Raise (Plate)";1;5;kg;15;;;;0;"Superset with front x3";;1h 22m
2022-05-08 16:22:28;"Push again";"Lateral Raise (Plate)";2;5;kg;15;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Lateral Raise (Plate)";3;5;kg;15;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Front Raise (Plate)";1;5;kg;15;;;;0;"";;1h 22m
2022-05-08 16:22:28;"Push again";"Front Raise (Plate)";2;5;kg;15;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Front Raise (Plate)";3;5;kg;15;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Tricep Pushdown (Cable Bar)";1;20;kg;15;;;;0;"";;1h 22m
2022-05-08 16:22:28;"Push again";"Tricep Pushdown (Cable Bar)";2;25;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Tricep Pushdown (Cable Bar)";3;30;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Tricep Pushdown (Cable Bar)";4;35;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Tricep Pushdown (Cable Bar)";5;35;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Bicep Curl (Cable)";1;20;kg;15;;;;0;"";;1h 22m
2022-05-08 16:22:28;"Push again";"Bicep Curl (Cable)";2;25;kg;15;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Bicep Curl (Cable)";3;25;kg;15;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Face Pull (Cable)";1;25;kg;12;;;;0;"";;1h 22m
2022-05-08 16:22:28;"Push again";"Face Pull (Cable)";2;30;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Face Pull (Cable)";3;30;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Face Pull (Cable)";4;30;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Squat (Barbell)";1;60;kg;12;;;;0;"";;1h 22m
2022-05-08 16:22:28;"Push again";"Squat (Barbell)";2;70;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Squat (Barbell)";3;70;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Squat (Barbell)";4;70;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";;1h 22m
2022-05-08 16:22:28;"Push again";"Bench Press (Dumbbell)";2;22.5;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Bench Press (Dumbbell)";3;22.5;kg;12;;;;0;;;1h 22m
2022-05-08 16:22:28;"Push again";"Bench Press (Dumbbell)";4;22.5;kg;12;;;;0;;;1h 22m
2022-05-09 17:46:09;"Bicep rehab";"Bicep Curl (Dumbbell)";1;11.5;kg;10;;;;0;"";"";40m
2022-05-09 17:46:09;"Bicep rehab";"Bicep Curl (Dumbbell)";2;11.5;kg;10;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Bicep Curl (Dumbbell)";3;11.5;kg;10;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Bicep Curl (Dumbbell)";4;11.5;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown Wide Handles";1;40;kg;12;;;;0;"";;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown Wide Handles";2;50;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown Wide Handles";3;55;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown Wide Handles";4;55;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown Wide Handles";5;55;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown - Underhand (Cable)";1;40;kg;15;;;;0;"";;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown - Underhand (Cable)";2;50;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown - Underhand (Cable)";3;50;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Lat Pulldown - Underhand (Cable)";4;50;kg;12;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Push Up";1;0;kg;20;;;;0;"";;40m
2022-05-09 17:46:09;"Bicep rehab";"Push Up";2;0;kg;17;;;;0;;;40m
2022-05-09 17:46:09;"Bicep rehab";"Push Up";3;0;kg;15;;;;0;;;40m
2022-05-12 16:25:17;"Push";"Face Pull (Cable)";1;20;kg;12;;;;0;"";"";53m
2022-05-12 16:25:17;"Push";"Face Pull (Cable)";2;30;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Face Pull (Cable)";3;30;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Face Pull (Cable)";4;30;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";;53m
2022-05-12 16:25:17;"Push";"Bench Press (Dumbbell)";2;27.5;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Bench Press (Dumbbell)";3;30;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Bench Press (Dumbbell)";4;32.5;kg;10;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Bench Press (Dumbbell)";5;32.5;kg;10;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Bench Press (Barbell)";1;50;kg;15;;;;0;"";;53m
2022-05-12 16:25:17;"Push";"Seated Overhead Press (Dumbbell)";1;22.5;kg;10;;;;0;"";;53m
2022-05-12 16:25:17;"Push";"Seated Overhead Press (Dumbbell)";2;22.5;kg;10;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Seated Overhead Press (Dumbbell)";3;22.5;kg;10;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Seated Overhead Press (Dumbbell)";4;22.5;kg;8;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Tricep Extension Cable Bar";1;15;kg;15;;;;0;"";;53m
2022-05-12 16:25:17;"Push";"Tricep Extension Cable Bar";2;20;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Tricep Extension Cable Bar";3;20;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Tricep Extension Cable Bar";4;25;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Underhand Front Raise EZ";1;7.5;kg;12;;;;0;"";;53m
2022-05-12 16:25:17;"Push";"Underhand Front Raise EZ";2;12.5;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Underhand Front Raise EZ";3;15;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Underhand Front Raise EZ";4;15;kg;12;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Push Up";1;;;10;;;;0;"";;53m
2022-05-12 16:25:17;"Push";"Push Up";2;;;10;;;;0;;;53m
2022-05-12 16:25:17;"Push";"Push Up";3;;;10;;;;0;;;53m
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";"";2h
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";2;27.5;kg;10;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";3;32.5;kg;8;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";4;37.5;kg;5;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";5;37.5;kg;5;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";6;37.5;kg;5;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press (Dumbbell)";7;37.5;kg;6;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Lateral Raise (Plate)";1;5;kg;15;;;;0;"";;2h
2022-05-14 10:33:34;"Hmm";"Lateral Raise (Plate)";2;10;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Lateral Raise (Plate)";3;10;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Lateral Raise (Plate)";4;5;kg;20;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Seated Overhead Press (Dumbbell)";1;22.5;kg;15;;;;0;"";;2h
2022-05-14 10:33:34;"Hmm";"Seated Overhead Press (Dumbbell)";2;22.5;kg;15;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Seated Overhead Press (Dumbbell)";3;22.5;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Tricep Pushdown (Cable Rope)";1;20;kg;15;;;;0;"";;2h
2022-05-14 10:33:34;"Hmm";"Tricep Pushdown (Cable Rope)";2;20;kg;15;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Tricep Pushdown (Cable Rope)";3;20;kg;15;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Hammer Curl (Cable)";1;30;kg;15;;;;0;"";;2h
2022-05-14 10:33:34;"Hmm";"Hammer Curl (Cable)";2;35;kg;15;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Hammer Curl (Cable)";3;35;kg;15;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Hammer Curl (Cable)";4;35;kg;15;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Face Pull (Cable)";1;30;kg;12;;;;0;"";;2h
2022-05-14 10:33:34;"Hmm";"Face Pull (Cable)";2;30;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Face Pull (Cable)";3;30;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Face Pull (Cable)";4;35;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press - Close Grip (Barbell)";1;60;kg;10;;;;0;"";;2h
2022-05-14 10:33:34;"Hmm";"Bench Press - Close Grip (Barbell)";2;60;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press - Close Grip (Barbell)";3;60;kg;12;;;;0;;;2h
2022-05-14 10:33:34;"Hmm";"Bench Press - Close Grip (Barbell)";4;60;kg;12;;;;0;;;2h
2022-05-16 15:50:22;"Push";"Bench Press (Dumbbell)";1;22.5;kg;12;;;;0;"";"";1h 24m
2022-05-16 15:50:22;"Push";"Bench Press (Dumbbell)";2;32.5;kg;8;;;;0;;;1h 24m
2022-05-16 15:50:22;"Push";"Bench Press (Dumbbell)";3;37.5;kg;5;;;;0;;;1h 24m
